entry_day,entry_time,expiry_choice,strike_method,trigger,action,risk,trades,weeks_completed,eligible_weeks,mean_weekly_net,median_weekly_net,profitable_week_rate,profit_factor,max_drawdown,weekly_q05,weekly_es05,execution_coverage,avg_capital_proxy,peak_capital_proxy,gross_pnl,costs,net_pnl,cost_share,gate,regime
MON,09:20,nearest_weekly,sigma1,touch,protective_next_strike,no_stop,43,43,43,1670.6867064583255,2352.524928955,0.7209302325581395,3.0577494718091764,-13896.74131060049,-4453.4076108075005,-6590.922744579667,1.0,11156.659011627902,25663.624999999996,77698.00000000001,5858.471622291999,71839.52837770802,0.0754005459894977,False,stress
THU,11:00,second_nearest_weekly,sigma1,ninety_pct,add_short,stop_2x_credit,39,39,39,1659.798969024681,5053.3061857585,0.6923076923076923,1.3397346170702842,-96800.31742394796,-21070.14286786854,-31820.747209158995,1.0,18905.631089743583,36737.99999999999,69881.25000000003,5149.090208037499,64732.15979196255,0.0736834302196583,False,stress
WED,11:00,nearest_weekly,sigma2,ninety_pct,add_short,no_stop,42,42,42,1655.869547228,747.5608089845,1.0,inf,0.0,381.231452937625,251.1054247466667,1.0,15812.616964285711,30886.049999999985,73746.5,4199.979016424,69546.520983576,0.0569515708057195,False,stress
MON,10:00,nearest_weekly,delta020,ninety_pct,protective_next_strike,no_stop,43,43,43,1652.8532555876284,1246.5088259805002,0.6046511627906976,2.4474831153254053,-25514.905024284493,-4856.205272682495,-7656.382031847998,1.0,12227.377325581394,31271.500000000004,77487.00000000001,6414.310009731997,71072.68999026803,0.0827791759873526,False,stress
MON,10:00,nearest_weekly,delta020,ninety_pct,protective_next_strike,stop_2x_credit,43,43,43,1652.8532555876284,1246.5088259805002,0.6046511627906976,2.4474831153254053,-25514.905024284493,-4856.205272682495,-7656.382031847998,1.0,12227.377325581394,31271.500000000004,77487.00000000001,6414.310009731997,71072.68999026803,0.0827791759873526,False,stress
MON,11:00,nearest_weekly,delta020,touch,protective_next_strike,no_stop,43,43,43,1652.5553676870982,1692.6325266075,0.6046511627906976,2.790754113010632,-17502.740866346885,-3599.01078387715,-5431.9152822638325,1.0,11846.325581395353,30122.95000000002,77474.20000000001,6414.3191894548,71059.88081054522,0.082792970943292,False,stress
MON,11:00,nearest_weekly,delta020,touch,protective_next_strike,stop_2x_credit,43,43,43,1652.5553676870982,1692.6325266075,0.6046511627906976,2.790754113010632,-17502.740866346885,-3599.01078387715,-5431.9152822638325,1.0,11846.325581395353,30122.95000000002,77474.20000000001,6414.3191894548,71059.88081054522,0.082792970943292,False,stress
MON,09:20,nearest_weekly,sigma1,ninety_pct,protective_next_strike,stop_2x_credit,43,43,43,1645.0900100965932,2440.6194217075,0.6744186046511628,2.909820711269989,-12643.339562860998,-4203.04782857625,-5708.764079277167,1.0,11192.023546511622,25663.624999999996,76654.75000000001,5915.879565846498,70738.8704341535,0.0771756422902233,False,stress
THU,10:00,second_nearest_weekly,delta020,ninety_pct,protective_next_strike,stop_2x_credit,39,39,39,1630.8221132808487,4097.146323615,0.6153846153846154,1.5234094007188743,-80460.1917298534,-14610.930004051,-20600.10691463475,1.0,21621.914743589743,51607.56249999998,69872.85,6270.787582046903,63602.0624179531,0.0897456963906138,False,stress
WED,10:00,second_nearest_weekly,sigma1,ninety_pct,add_short,stop_2x_credit,42,42,42,1629.4633028465596,5965.85337420175,0.6904761904761905,1.3155996329075004,-148409.0117620505,-25583.016157862112,-33329.64185580149,1.0,20298.93660714286,36116.43749999999,73973.75000000001,5536.291280444499,68437.4587195555,0.0748412954655468,False,stress
FRI,11:00,second_nearest_weekly,delta020,touch,protective_next_strike,no_stop,41,41,41,1626.3200858725368,1128.25911288,0.5609756097560976,1.5481140640709223,-58450.12902786449,-10375.847085946,-13348.722798586166,1.0,19829.248780487804,35272.899999999994,72795.0,6115.876479225995,66679.12352077401,0.0840150625623462,False,stress
FRI,11:00,second_nearest_weekly,delta020,touch,protective_next_strike,stop_2x_credit,41,41,41,1626.3200858725368,1128.25911288,0.5609756097560976,1.5481140640709223,-58450.12902786449,-10375.847085946,-13348.722798586166,1.0,19829.248780487804,35272.899999999994,72795.0,6115.876479225995,66679.12352077401,0.0840150625623462,False,stress
FRI,10:00,second_nearest_weekly,sigma1,ninety_pct,protective_next_strike,no_stop,41,41,41,1623.8917076141736,3200.799579205,0.5853658536585366,1.7313445090229005,-41803.23680244939,-8616.888075696,-11961.257991931832,1.0,18210.63506097561,32641.04999999998,72156.85,5577.2899878189,66579.56001218113,0.0772939781575678,False,stress
MON,09:20,nearest_weekly,sigma1,touch,protective_next_strike,stop_2x_credit,43,43,43,1603.6513764307672,2352.524928955,0.7209302325581395,2.8245386221050675,-13896.74131060049,-4519.939595562,-6590.922744579667,1.0,11156.659011627902,25663.624999999996,74825.50000000001,5868.490813477,68957.009186523,0.0784290223717449,False,stress
FRI,09:20,second_nearest_weekly,sigma1,touch,protective_next_strike,no_stop,41,41,41,1589.3792235895876,3668.8934878975,0.6097560975609756,1.584653611893066,-60014.82481391651,-12413.5491859835,-14969.907215490166,1.0,18033.04817073171,36222.54999999999,70530.15,5365.601832826899,65164.548167173074,0.0760752930885146,False,stress
MON,09:20,second_nearest_weekly,delta020,ninety_pct,protective_next_strike,no_stop,43,43,43,1583.1876479817445,1073.0291028755005,0.5813953488372093,1.723131043590142,-37411.33333101598,-14266.7391623602,-17868.936188213163,1.0,20830.54418604651,45274.12499999997,75016.00000000001,6938.9311367850005,68077.06886321501,0.0924993486294257,False,stress
MON,09:20,second_nearest_weekly,delta020,ninety_pct,protective_next_strike,stop_2x_credit,43,43,43,1583.1876479817445,1073.0291028755005,0.5813953488372093,1.723131043590142,-37411.33333101598,-14266.7391623602,-17868.936188213163,1.0,20830.54418604651,45274.12499999997,75016.00000000001,6938.9311367850005,68077.06886321501,0.0924993486294257,False,stress
THU,10:00,second_nearest_weekly,delta020,touch,protective_next_strike,stop_2x_credit,39,39,39,1572.706759062131,3666.289227435,0.5897435897435898,1.5078851606973869,-75632.62869040741,-14796.526585967847,-16727.882620865752,1.0,21482.727243589743,51607.56249999998,67579.85,6244.2863965769,61335.5636034231,0.0923986424441146,False,stress
WED,09:20,second_nearest_weekly,delta020,touch,protective_next_strike,no_stop,42,42,42,1569.637375099739,1214.6014333970002,0.5476190476190477,1.512330834814167,-70362.10964674846,-12841.822205957638,-14399.54331056549,1.0,23146.07410714286,75467.43750000003,72634.00000000003,6709.230245811001,65924.76975418902,0.092370380893397,False,stress
MON,10:00,second_nearest_weekly,sigma1,touch,protective_next_strike,stop_2x_credit,43,43,43,1558.9978618904672,3949.74565021,0.7441860465116279,1.5725117033230531,-54004.234011451415,-16492.565770671998,-21222.219156724837,1.0,17579.698837209307,37401.0,72839.84999999998,5802.941938709898,67036.9080612901,0.0796671319162505,False,stress
FRI,09:20,nearest_weekly,delta020,touch,add_short,stop_2x_credit,41,41,41,1547.322639162622,2987.3589073525,0.7073170731707317,1.399243537070185,-84517.21908934499,-21591.83182581,-25254.295212976995,1.0,12186.922865853658,40955.68749999998,68674.25000000001,5234.021794332502,63440.22820566753,0.0762152013940087,False,stress
TUE,11:00,second_nearest_weekly,delta020,ninety_pct,protective_next_strike,no_stop,41,41,41,1546.1146212765125,1176.913667548999,0.5853658536585366,1.677059033793722,-59806.68705886448,-10687.8057868375,-12725.059432203829,1.0,23417.41341463415,63362.00000000001,70072.00000000003,6681.300527662998,63390.69947233702,0.0953490770587823,False,stress
TUE,11:00,second_nearest_weekly,delta020,ninety_pct,protective_next_strike,stop_2x_credit,41,41,41,1546.1146212765125,1176.913667548999,0.5853658536585366,1.677059033793722,-59806.68705886448,-10687.8057868375,-12725.059432203829,1.0,23417.41341463415,63362.00000000001,70072.00000000003,6681.300527662998,63390.69947233702,0.0953490770587823,False,stress
WED,09:20,second_nearest_weekly,delta020,touch,protective_next_strike,stop_2x_credit,42,42,42,1531.1881445203933,1214.6014333970002,0.5476190476190477,1.4935865356604574,-71976.97733108098,-12841.822205957638,-14937.832538676332,1.0,23146.07410714286,75467.43750000003,71077.25000000001,6767.3479301435,64309.90206985652,0.0952111671476245,False,stress
MON,10:00,second_nearest_weekly,sigma1,touch,protective_next_strike,no_stop,43,43,43,1529.7524495344564,3949.74565021,0.7441860465116279,1.5558026781470786,-54144.90905345237,-16482.002710954395,-21304.321036450496,1.0,17634.759883720937,37401.0,71575.60000000002,5796.2446700184,65779.35532998164,0.0809807346360826,False,stress
FRI,10:00,second_nearest_weekly,sigma1,touch,add_short,stop_2x_credit,41,41,41,1520.7921775815244,6282.690691179,0.6829268292682927,1.387280085672672,-73473.12803010647,-16383.5326926495,-18771.70932438649,1.0,17747.299085365856,32641.04999999998,67500.75,5148.270719157497,62352.479280842526,0.0762698298782976,False,stress
WED,11:00,nearest_weekly,sigma2,touch,add_short,no_stop,42,42,42,1476.8219452785358,711.53146105225,1.0,inf,0.0,225.24960789767505,196.44077152216667,1.0,15541.679166666663,30886.049999999985,66144.75,4118.228298301498,62026.5217016985,0.0622608490968897,False,stress
THU,11:00,second_nearest_weekly,delta020,touch,protective_next_strike,stop_2x_credit,39,39,39,1460.1913518817216,5672.864076353,0.6153846153846154,1.4069534225377212,-79016.11751069396,-15433.863979436595,-22590.72884562399,1.0,20722.832692307693,51601.06250000001,63011.35000000003,6063.887276612899,56947.46272338713,0.0962348414470233,False,stress
TUE,09:20,nearest_weekly,sigma1,touch,add_short,stop_2x_credit,41,41,41,1459.2583498919028,3830.401492196,0.7317073170731707,1.405180857332448,-64817.05414991098,-20037.67276020149,-22889.068928009998,1.0,15371.532621951224,29374.312500000025,65015.50000000002,5185.907654431999,59829.592345568,0.079764173995924,False,stress
THU,10:00,second_nearest_weekly,delta020,touch,protective_next_strike,no_stop,39,39,39,1458.6315098149644,3666.289227435,0.5897435897435898,1.4543096781662868,-80081.56341104688,-14796.526585967847,-16727.882620865752,1.0,21482.727243589743,51607.56249999998,63059.10000000003,6172.4711172164,56886.62888278361,0.0978839075917099,False,stress
THU,09:20,nearest_weekly,sigma2,ninety_pct,add_short,no_stop,39,39,39,1407.967757903346,713.1571930074999,1.0,inf,0.0,371.5390233595,299.424845053,1.0,14528.7826923077,23544.299999999985,58808.25,3897.507441769501,54910.74255823049,0.0662748414001351,False,stress
TUE,09:20,nearest_weekly,sigma1,ninety_pct,protective_next_strike,no_stop,41,41,41,1387.9815532237096,3170.84898673,0.6585365853658537,1.853390020278612,-27903.5865956024,-9635.984308669002,-12124.459524573169,1.0,15435.287195121957,29374.312500000025,62348.85,5441.606317827897,56907.2436821721,0.087276771228786,False,stress
TUE,09:20,nearest_weekly,sigma1,ninety_pct,protective_next_strike,stop_2x_credit,41,41,41,1387.9815532237096,3170.84898673,0.6585365853658537,1.853390020278612,-27903.5865956024,-9635.984308669002,-12124.459524573169,1.0,15435.287195121957,29374.312500000025,62348.85,5441.606317827897,56907.2436821721,0.087276771228786,False,stress
FRI,10:00,second_nearest_weekly,delta020,touch,protective_next_strike,no_stop,41,41,41,1384.913859366305,697.13709951,0.5121951219512195,1.4631074931795731,-71452.5824874475,-10664.951978373,-13499.180490186833,1.0,20073.91920731708,39959.56249999999,62910.250000000015,6128.781765981501,56781.468234018495,0.0974210365716476,False,stress
FRI,10:00,second_nearest_weekly,delta020,touch,protective_next_strike,stop_2x_credit,41,41,41,1384.913859366305,697.13709951,0.5121951219512195,1.4631074931795731,-71452.5824874475,-10664.951978373,-13499.180490186833,1.0,20073.91920731708,39959.56249999999,62910.250000000015,6128.781765981501,56781.468234018495,0.0974210365716476,False,stress
FRI,09:20,second_nearest_weekly,delta020,touch,protective_next_strike,no_stop,41,41,41,1376.8897331370756,2294.8170770485,0.5365853658536586,1.4149636581301392,-68995.6569973115,-10904.185890081992,-15319.380724285831,1.0,19761.778353658538,40421.54999999998,62528.350000000006,6075.870941379902,56452.479058620105,0.0971698588141203,False,stress
WED,09:20,second_nearest_weekly,delta020,ninety_pct,protective_next_strike,no_stop,42,42,42,1369.819629972179,-186.75188277150096,0.5,1.5484302686492857,-56908.501322609474,-11336.06100886717,-13001.214317983327,1.0,23575.89107142857,75467.43750000003,64386.75000000002,6854.3255411685,57532.42445883151,0.1064555291448706,False,stress
THU,09:20,nearest_weekly,sigma2,touch,add_short,no_stop,39,39,39,1369.6383830587693,700.6149218244999,1.0,inf,0.0,349.7468598946,200.8228960915,1.0,14381.645192307697,23544.299999999985,57264.5,3848.603060708001,53415.896939292,0.0672074856273607,False,stress
THU,10:00,nearest_weekly,sigma1,touch,add_short,no_stop,39,39,39,1366.0751720032747,3717.560586355,0.8205128205128205,1.3217195846492251,-75316.8978014045,-33096.106937278746,-44761.571814023,1.0,12373.166025641023,25035.562500000025,57941.55000000002,4664.618291872295,53276.93170812768,0.0805055835039327,False,stress
THU,10:00,nearest_weekly,sigma2,touch,add_short,no_stop,39,39,39,1356.929639834205,703.0946538775,1.0,inf,0.0,304.76058465130006,186.21858365125,1.0,14336.543910256409,23316.149999999998,56768.0,3847.744046466,52920.255953534,0.0677801586539247,False,stress
FRI,11:00,second_nearest_weekly,sigma1,ninety_pct,add_short,stop_2x_credit,41,41,41,1355.4649318865288,4575.1097982925,0.6097560975609756,1.3119670322689112,-68654.70832153299,-16335.505175975995,-19521.016717703664,1.0,18239.038719512195,34422.37499999999,60867.25,5293.187792652301,55574.06220734768,0.08696282142946,False,stress
TUE,10:00,nearest_weekly,sigma1,ninety_pct,protective_next_strike,stop_2x_credit,41,41,41,1349.083957177227,3258.1931074500003,0.6341463414634146,1.7439502238371474,-28382.9082329395,-8624.8912099065,-10545.078451641168,1.0,15390.312804878042,32958.899999999994,60711.84999999999,5399.4077557337,55312.4422442663,0.0889349897216721,False,stress
TUE,10:00,second_nearest_weekly,sigma1,ninety_pct,protective_next_strike,stop_2x_credit,41,41,41,1346.8447084468537,3942.9863727675,0.5853658536585366,1.5397403775374885,-55129.1984943265,-10207.1652053475,-12545.592769585835,1.0,20918.055792682924,39541.93749999998,60943.500000000015,5722.866953679001,55220.63304632099,0.0939044681332545,False,stress
WED,09:20,nearest_weekly,sigma1,ninety_pct,add_short,stop_2x_credit,42,42,42,1339.8850300808404,3194.58176492625,0.6666666666666666,1.3674839178231109,-54665.8478242245,-15533.204421853914,-21488.7715917865,1.0,13973.023511904765,28159.625000000025,61465.15000000001,5189.978736604698,56275.1712633953,0.0844377462123609,False,stress
THU,11:00,second_nearest_weekly,sigma1,touch,add_short,stop_2x_credit,39,39,39,1332.267405796093,4620.0391727575,0.6923076923076923,1.282110977565066,-91786.605061258,-19847.009038865795,-30654.02491532125,1.0,18384.758012820508,36737.99999999999,56930.10000000005,4971.671173952404,51958.42882604762,0.0873293947130322,False,stress
WED,11:00,second_nearest_weekly,delta020,ninety_pct,protective_next_strike,no_stop,42,42,42,1330.1412568728474,1615.3857778302497,0.5714285714285714,1.4363295203485744,-83397.70834365899,-9145.3311391808,-17662.926854673166,1.0,23191.811309523808,61545.25000000002,62697.90000000001,6831.967211340399,55865.9327886596,0.10896644403306,False,stress
TUE,10:00,nearest_weekly,sigma1,ninety_pct,protective_next_strike,no_stop,41,41,41,1329.5236981117148,3258.1931074500003,0.6341463414634146,1.7253398898688008,-28382.9082329395,-8624.8912099065,-10747.103219991332,1.0,15390.312804878042,32958.899999999994,59886.34999999999,5375.878377419701,54510.4716225803,0.0897680085264789,False,stress
THU,10:00,nearest_weekly,sigma2,ninety_pct,add_short,no_stop,39,39,39,1326.190125602782,797.4949163345,1.0,inf,0.0,332.0127959959,249.37074856975,1.0,14483.335576923077,23316.149999999998,55614.25,3892.8351014915,51721.41489850849,0.06999707991192,False,stress
FRI,10:00,second_nearest_weekly,sigma1,ninety_pct,protective_next_strike,stop_2x_credit,41,41,41,1313.8784180983316,3200.799579205,0.5853658536585366,1.5192306840025052,-53878.12031414689,-10767.031069967992,-15806.0288516625,1.0,18146.126524390245,32641.04999999998,59465.600000000006,5596.584857968398,53869.01514203161,0.0941146622243515,False,stress
TUE,10:00,second_nearest_weekly,sigma1,ninety_pct,protective_next_strike,no_stop,41,41,41,1312.5770166317438,3942.9863727675,0.5853658536585366,1.5188822014463226,-56534.173858746,-10207.1652053475,-13013.917891059,1.0,21053.82652439024,39541.93749999998,59659.750000000015,5844.0923180985,53815.65768190149,0.0979570366637221,False,stress
FRI,09:20,second_nearest_weekly,sigma1,touch,add_short,stop_2x_credit,41,41,41,1309.8180701557928,4668.72718573,0.6585365853658537,1.29515407274982,-78631.0671234815,-18344.9034794275,-23540.99314295633,1.0,18033.04817073171,36222.54999999999,58913.250000000015,5210.709123612504,53702.54087638749,0.0884471510842213,False,stress
FRI,09:20,second_nearest_weekly,sigma1,touch,protective_next_strike,stop_2x_credit,41,41,41,1304.7187809916973,3668.8934878975,0.5853658536585366,1.4463108382905514,-60284.809619471416,-11145.5270015025,-14547.2331539965,1.0,18033.04817073171,36222.54999999999,58858.100000000006,5364.6299793404,53493.47002065957,0.0911451436478649,False,stress
