day,expiry,bucket,feature,threshold,side,friction,raw_gross,execution_gross,slippage_cost,transaction_costs,net_pnl
2021-12-02,2021-12-02,0,OI_CHANGE_IMB,0.2,CALL,stress,4610.0,4530.0,80.0,105.35326028,4424.64673972
2021-12-06,2021-12-09,0,OI_CHANGE_IMB,0.2,PUT,stress,3080.0,3000.0000000000005,79.99999999999955,124.45211351,2875.5478864900006
2021-12-07,2021-12-09,0,OI_CHANGE_IMB,0.2,CALL,stress,2162.5,2082.499999999999,80.00000000000068,113.44994360499999,1969.050056394999
2021-12-08,2021-12-09,0,OI_CHANGE_IMB,0.2,PUT,stress,-1905.0,-1985.0000000000005,80.00000000000034,98.94941161999999,-2083.9494116200003
2021-12-09,2021-12-09,0,OI_CHANGE_IMB,0.2,CALL,stress,787.5,707.4999999999998,80.00000000000021,100.294779315,607.2052206849997
2021-12-10,2021-12-16,0,OI_CHANGE_IMB,0.2,PUT,stress,-307.5000000000002,-387.500000000001,80.0000000000008,111.368936305,-498.86893630500106
2021-12-14,2021-12-16,0,OI_CHANGE_IMB,0.2,CALL,stress,-515.0000000000005,-595.0000000000007,80.00000000000034,105.05204018,-700.0520401800006
2021-12-15,2021-12-16,0,OI_CHANGE_IMB,0.2,CALL,stress,-754.9999999999998,-835.0000000000002,80.00000000000045,103.40190908000001,-938.4019090800002
2021-12-16,2021-12-16,0,OI_CHANGE_IMB,0.2,CALL,stress,-2810.0,-2882.5,72.5,96.09501188499999,-2978.595011885
2021-12-17,2021-12-23,0,OI_CHANGE_IMB,0.2,CALL,stress,-1682.4999999999995,-1762.4999999999998,80.00000000000023,107.36503424499999,-1869.8650342449998
2021-12-20,2021-12-23,0,OI_CHANGE_IMB,0.2,PUT,stress,500.0,419.99999999999886,80.00000000000114,115.35554655000001,304.6444534499989
2021-12-21,2021-12-23,0,OI_CHANGE_IMB,0.2,PUT,stress,-392.5000000000002,-472.50000000000045,80.00000000000023,107.40507782499999,-579.9050778250005
2021-12-22,2021-12-23,0,OI_CHANGE_IMB,0.2,PUT,stress,-1672.4999999999995,-1752.5,80.00000000000034,100.09628069499999,-1852.596280695
2021-12-23,2021-12-23,0,OI_CHANGE_IMB,0.2,PUT,stress,-1477.5000000000002,-1550.0,72.49999999999983,95.49337499,-1645.4933749900001
2021-12-24,2021-12-30,0,OI_CHANGE_IMB,0.2,PUT,stress,840.0,759.9999999999991,80.00000000000091,114.90695410999999,645.0930458899991
2021-12-27,2021-12-30,0,OI_CHANGE_IMB,0.2,CALL,stress,2274.999999999999,2194.999999999998,80.00000000000091,116.65330252999999,2078.346697469998
2021-12-28,2021-12-30,0,OI_CHANGE_IMB,0.2,PUT,stress,-1237.4999999999995,-1317.5,80.00000000000023,102.49630826500001,-1419.996308265
2021-12-30,2021-12-30,0,OI_CHANGE_IMB,0.2,CALL,stress,-1932.5,-2012.4999999999998,79.99999999999977,96.447246835,-2108.947246835
2022-01-03,2022-01-06,0,OI_CHANGE_IMB,0.2,CALL,stress,2372.5,2292.4999999999986,80.00000000000136,117.02825076500001,2175.4717492349987
2022-01-04,2022-01-06,0,OI_CHANGE_IMB,0.2,PUT,stress,-1975.0,-2055.0,80.0,102.67542665,-2157.67542665
2022-01-05,2022-01-06,0,OI_CHANGE_IMB,0.2,PUT,stress,-2225.0,-2304.9999999999995,79.99999999999943,98.92899405,-2403.9289940499993
2022-01-06,2022-01-06,0,OI_CHANGE_IMB,0.2,CALL,stress,-195.00000000000009,-275.0,79.99999999999991,99.54173045,-374.54173045
2022-01-13,2022-01-13,0,OI_CHANGE_IMB,0.2,PUT,stress,-1825.0000000000002,-1905.0,79.99999999999977,95.79526233,-2000.79526233
2022-01-14,2022-01-20,0,OI_CHANGE_IMB,0.2,PUT,stress,-1132.5000000000002,-1212.5000000000007,80.00000000000045,107.297152005,-1319.7971520050007
2022-01-17,2022-01-20,0,OI_CHANGE_IMB,0.2,CALL,stress,822.5000000000009,742.5000000000003,80.00000000000057,111.373208915,631.1267910850004
2022-01-18,2022-01-20,0,OI_CHANGE_IMB,0.2,CALL,stress,-2447.5,-2527.5000000000005,80.00000000000034,98.958187815,-2626.4581878150007
2022-01-19,2022-01-20,0,OI_CHANGE_IMB,0.2,PUT,stress,2135.0,2054.999999999999,80.0000000000008,106.69980844,1948.3001915599991
2022-01-20,2022-01-20,0,OI_CHANGE_IMB,0.2,CALL,stress,-1945.0,-2012.5,67.49999999999999,95.517712835,-2108.017712835
2022-01-21,2022-01-27,0,OI_CHANGE_IMB,0.2,CALL,stress,239.99999999999986,159.99999999999872,80.00000000000114,116.36347803000001,43.63652196999871
2022-01-24,2022-01-27,0,OI_CHANGE_IMB,0.2,CALL,stress,-2727.5,-2807.5,80.0,107.220727505,-2914.720727505
2022-01-27,2022-01-27,0,OI_CHANGE_IMB,0.2,PUT,stress,-3037.5,-3117.5,80.0,98.514017035,-3216.014017035
2022-01-28,2022-02-03,0,OI_CHANGE_IMB,0.2,CALL,stress,-1124.999999999999,-1205.0000000000005,80.00000000000136,125.16875682,-1330.1687568200005
2022-01-31,2022-02-03,0,OI_CHANGE_IMB,0.2,PUT,stress,-197.5000000000008,-277.50000000000205,80.00000000000125,128.734857055,-406.23485705500207
2022-02-01,2022-02-03,0,OI_CHANGE_IMB,0.2,PUT,stress,-829.9999999999991,-910.0,80.00000000000091,117.73612972000001,-1027.73612972
2022-02-02,2022-02-03,0,OI_CHANGE_IMB,0.2,CALL,stress,312.5,232.4999999999995,80.00000000000051,103.819721675,128.6802783249995
2022-02-07,2022-02-10,0,OI_CHANGE_IMB,0.2,CALL,stress,-2462.5,-2542.499999999999,79.99999999999932,104.216722925,-2646.716722924999
2022-02-08,2022-02-10,0,OI_CHANGE_IMB,0.2,CALL,stress,22.500000000000114,-57.50000000000034,80.00000000000045,108.559125175,-166.05912517500036
2022-02-09,2022-02-10,0,OI_CHANGE_IMB,0.2,PUT,stress,-1632.5,-1712.5,80.0,99.748514765,-1812.248514765
2022-02-10,2022-02-10,0,OI_CHANGE_IMB,0.2,PUT,stress,-1872.5,-1937.5,65.00000000000003,95.716756285,-2033.216756285
2022-02-11,2022-02-17,0,OI_CHANGE_IMB,0.2,CALL,stress,-287.5,-367.5000000000008,80.0000000000008,112.814766335,-480.3147663350008
2022-02-17,2022-02-17,0,OI_CHANGE_IMB,0.2,PUT,stress,-1602.5,-1682.5,79.99999999999977,98.80564474500001,-1781.305644745
2022-02-21,2022-02-24,0,OI_CHANGE_IMB,0.2,PUT,stress,-745.0000000000002,-825.0000000000014,80.00000000000114,117.14991927,-942.1499192700014
2022-02-24,2022-02-24,0,OI_CHANGE_IMB,0.2,CALL,stress,-3787.5,-3860.000000000001,72.50000000000091,98.21664808,-3958.216648080001
2022-02-28,2022-03-03,0,OI_CHANGE_IMB,0.2,CALL,stress,2784.999999999998,2705.0,79.99999999999818,150.68456576,2554.31543424
2022-03-02,2022-03-03,0,OI_CHANGE_IMB,0.2,CALL,stress,-1240.0000000000005,-1320.000000000001,80.00000000000045,113.60535089999999,-1433.605350900001
2022-03-03,2022-03-03,0,OI_CHANGE_IMB,0.2,CALL,stress,-2837.5,-2905.0,67.5,96.33274973,-3001.33274973
2022-03-08,2022-03-10,0,OI_CHANGE_IMB,0.2,PUT,stress,-1627.5,-1707.500000000001,80.00000000000091,117.003090805,-1824.503090805001
2022-03-09,2022-03-10,0,OI_CHANGE_IMB,0.2,CALL,stress,2740.000000000001,2659.9999999999995,80.00000000000136,121.84718676,2538.1528132399994
2022-03-16,2022-03-17,0,OI_CHANGE_IMB,0.2,PUT,stress,-545.0000000000002,-625.0000000000006,80.00000000000028,110.16851786,-735.1685178600005
2022-03-17,2022-03-17,0,OI_CHANGE_IMB,0.2,CALL,stress,1037.4999999999995,957.499999999999,80.00000000000057,101.921874395,855.578125604999
2022-03-21,2022-03-24,0,OI_CHANGE_IMB,0.2,PUT,stress,1789.9999999999982,1709.9999999999986,79.99999999999955,129.23170371999998,1580.7682962799986
2022-03-28,2022-03-31,0,OI_CHANGE_IMB,0.2,CALL,stress,2057.5,1977.4999999999993,80.00000000000091,123.14518259500001,1854.3548174049993
2022-03-30,2022-03-31,0,OI_CHANGE_IMB,0.2,PUT,stress,-712.4999999999998,-792.4999999999998,79.99999999999994,99.028149595,-891.5281495949998
2022-03-31,2022-03-31,0,OI_CHANGE_IMB,0.2,CALL,stress,-2440.0,-2520.0,80.0,95.64571277,-2615.64571277
2022-04-01,2022-04-07,0,OI_CHANGE_IMB,0.2,PUT,stress,-1882.5,-1962.500000000001,80.00000000000091,108.927252435,-2071.427252435001
2022-04-04,2022-04-07,0,OI_CHANGE_IMB,0.2,PUT,stress,-1809.9999999999995,-1890.0000000000005,80.00000000000091,104.98633325,-1994.9863332500004
2022-04-05,2022-04-07,0,OI_CHANGE_IMB,0.2,PUT,stress,1495.0,1414.9999999999995,80.00000000000028,109.02463732999999,1305.9753626699996
2022-04-06,2022-04-07,0,OI_CHANGE_IMB,0.2,CALL,stress,-1264.9999999999998,-1345.0,80.00000000000023,101.32802477,-1446.32802477
2022-04-07,2022-04-07,0,OI_CHANGE_IMB,0.2,CALL,stress,-2312.5,-2382.5,70.0,95.775143815,-2478.275143815
2022-04-11,2022-04-13,0,OI_CHANGE_IMB,0.2,CALL,stress,-240.0000000000001,-320.0000000000007,80.00000000000057,106.18466423000001,-426.1846642300007
2022-04-12,2022-04-13,0,OI_CHANGE_IMB,0.2,CALL,stress,-1015.0,-1095.0,80.00000000000011,101.93263245,-1196.93263245
2022-04-13,2022-04-13,0,OI_CHANGE_IMB,0.2,PUT,stress,6812.5,6732.5,80.0,107.729791885,6624.770208115
2022-04-20,2022-04-21,0,OI_CHANGE_IMB,0.2,CALL,stress,690.0000000000005,609.9999999999999,80.00000000000054,104.47919535,505.5208046499999
2022-04-21,2022-04-21,0,OI_CHANGE_IMB,0.2,PUT,stress,-1414.9999999999998,-1484.9999999999998,70.0,95.38546989,-1580.3854698899997
2022-04-26,2022-04-28,0,OI_CHANGE_IMB,0.2,PUT,stress,-720.0000000000001,-800.0000000000005,80.00000000000034,104.86430945000001,-904.8643094500005
2022-05-11,2022-05-12,0,OI_CHANGE_IMB,0.2,PUT,stress,2112.5,2032.4999999999998,80.00000000000023,112.87262087500001,1919.6273791249998
2022-05-12,2022-05-12,0,OI_CHANGE_IMB,0.2,CALL,stress,-2867.4999999999995,-2935.0000000000005,67.50000000000091,97.00605489,-3032.0060548900005
2022-05-16,2022-05-19,0,OI_CHANGE_IMB,0.2,PUT,stress,889.9999999999999,809.9999999999989,80.00000000000102,120.71755326,689.2824467399988
2022-05-17,2022-05-19,0,OI_CHANGE_IMB,0.2,PUT,stress,-2372.499999999999,-2452.5,80.00000000000091,105.143430225,-2557.643430225
2022-05-18,2022-05-19,0,OI_CHANGE_IMB,0.2,PUT,stress,1487.5000000000007,1407.5000000000005,80.00000000000034,110.32002359500001,1297.1799764050004
2022-05-20,2022-05-26,0,OI_CHANGE_IMB,0.2,PUT,stress,-1230.000000000001,-1310.0000000000018,80.00000000000091,116.1199427,-1426.1199427000017
2022-05-24,2022-05-26,0,OI_CHANGE_IMB,0.2,CALL,stress,-887.4999999999995,-967.5000000000002,80.00000000000068,109.684039965,-1077.1840399650002
2022-05-26,2022-05-26,0,OI_CHANGE_IMB,0.2,PUT,stress,-2969.9999999999995,-3050.0,80.00000000000045,96.94098455,-3146.94098455
2022-05-27,2022-06-02,0,OI_CHANGE_IMB,0.2,PUT,stress,-224.99999999999864,-304.99999999999966,80.00000000000102,117.93660132,-422.9366013199997
2022-05-30,2022-06-02,0,OI_CHANGE_IMB,0.2,PUT,stress,-675.0,-755.0000000000007,80.00000000000068,111.50441653,-866.5044165300006
2022-05-31,2022-06-02,0,OI_CHANGE_IMB,0.2,CALL,stress,694.9999999999993,614.9999999999989,80.00000000000045,109.88221288999999,505.11778710999886
2022-06-01,2022-06-02,0,OI_CHANGE_IMB,0.2,PUT,stress,1624.9999999999995,1544.9999999999993,80.00000000000034,109.29218480999998,1435.7078151899993
2022-06-02,2022-06-02,0,OI_CHANGE_IMB,0.2,PUT,stress,-2235.0,-2305.0,70.0,96.08462001000001,-2401.08462001
2022-06-06,2022-06-09,0,OI_CHANGE_IMB,0.2,CALL,stress,1189.9999999999998,1109.9999999999989,80.00000000000091,118.85990749000001,991.1400925099988
2022-06-08,2022-06-09,0,OI_CHANGE_IMB,0.2,CALL,stress,-2055.0,-2135.0,80.00000000000023,102.06031557,-2237.06031557
2022-06-09,2022-06-09,0,OI_CHANGE_IMB,0.2,PUT,stress,-2167.5,-2237.5,70.00000000000003,95.78040143500002,-2333.280401435
2022-06-13,2022-06-16,0,OI_CHANGE_IMB,0.2,CALL,stress,-417.5,-497.5000000000009,80.00000000000091,112.654115265,-610.1541152650009
2022-06-15,2022-06-16,0,OI_CHANGE_IMB,0.2,CALL,stress,-202.4999999999995,-282.4999999999999,80.0000000000004,108.965891545,-391.46589154499986
2022-06-16,2022-06-16,0,OI_CHANGE_IMB,0.2,CALL,stress,-2469.9999999999995,-2540.0,70.00000000000045,95.79868122,-2635.79868122
2022-06-20,2022-06-23,0,OI_CHANGE_IMB,0.2,PUT,stress,-835.0000000000002,-915.0000000000009,80.00000000000068,113.82036658,-1028.8203665800008
2022-06-21,2022-06-23,0,OI_CHANGE_IMB,0.2,PUT,stress,-2134.9999999999995,-2214.9999999999995,80.0,105.409667,-2320.4096669999994
2022-06-22,2022-06-23,0,OI_CHANGE_IMB,0.2,CALL,stress,-1525.0000000000002,-1605.0000000000005,80.00000000000028,99.55200192,-1704.5520019200005
2022-06-23,2022-06-23,0,OI_CHANGE_IMB,0.2,PUT,stress,-2197.5,-2277.5,80.00000000000006,96.27224513500002,-2373.772245135
2022-06-27,2022-06-30,0,OI_CHANGE_IMB,0.2,PUT,stress,792.4999999999998,712.4999999999985,80.00000000000125,115.28129239500001,597.2187076049985
2022-06-28,2022-06-30,0,OI_CHANGE_IMB,0.2,CALL,stress,1392.499999999999,1312.4999999999989,80.00000000000034,111.32896968499999,1201.171030314999
2022-07-07,2022-07-07,0,OI_CHANGE_IMB,0.2,CALL,stress,-767.5000000000001,-847.5,79.99999999999989,98.336857785,-945.836857785
2022-07-11,2022-07-14,0,OI_CHANGE_IMB,0.2,CALL,stress,1165.0,1084.9999999999995,80.00000000000034,111.20236534,973.7976346599995
2022-07-12,2022-07-14,0,OI_CHANGE_IMB,0.2,CALL,stress,-730.0000000000005,-810.0000000000007,80.00000000000017,102.31718396,-912.3171839600006
2022-07-13,2022-07-14,0,OI_CHANGE_IMB,0.2,PUT,stress,3260.0,3179.9999999999995,80.00000000000045,114.49115096999999,3065.5088490299995
2022-07-18,2022-07-21,0,OI_CHANGE_IMB,0.2,CALL,stress,1407.5000000000005,1327.5000000000002,80.00000000000023,109.756036885,1217.7439631150003
2022-07-22,2022-07-28,0,OI_CHANGE_IMB,0.2,PUT,stress,-547.4999999999998,-627.5000000000003,80.00000000000057,110.555385805,-738.0553858050004
2022-07-27,2022-07-28,0,OI_CHANGE_IMB,0.2,CALL,stress,4292.5,4212.5,80.0,114.82227351500002,4097.677726485
2022-08-01,2022-08-04,0,OI_CHANGE_IMB,0.2,PUT,stress,-1615.0000000000005,-1695.0000000000005,80.0,104.02123949,-1799.0212394900004
2022-08-03,2022-08-04,0,OI_CHANGE_IMB,0.2,PUT,stress,-1307.5,-1387.5,79.99999999999977,103.350063235,-1490.850063235
2022-08-04,2022-08-04,0,OI_CHANGE_IMB,0.2,PUT,stress,579.9999999999998,499.9999999999999,79.99999999999983,99.14144456,400.8585554399999
2022-08-10,2022-08-11,0,OI_CHANGE_IMB,0.2,PUT,stress,-612.4999999999995,-692.4999999999997,80.00000000000011,103.110827155,-795.6108271549997
2022-08-17,2022-08-18,0,OI_CHANGE_IMB,0.2,PUT,stress,-1247.5,-1327.5,80.0,98.41545167499999,-1425.915451675
2022-08-18,2022-08-18,0,OI_CHANGE_IMB,0.2,CALL,stress,1082.4999999999998,1002.4999999999999,79.99999999999989,99.127211375,903.3727886249999
2022-08-22,2022-08-25,0,OI_CHANGE_IMB,0.2,CALL,stress,-2105.0,-2185.0000000000005,80.00000000000045,102.89588452,-2287.8958845200004
2022-08-23,2022-08-25,0,OI_CHANGE_IMB,0.2,PUT,stress,-1225.0,-1305.0,80.0,102.82538382999999,-1407.82538383
2022-08-24,2022-08-25,0,OI_CHANGE_IMB,0.2,PUT,stress,-1394.9999999999998,-1475.0,80.00000000000023,99.81490173,-1574.81490173
2022-08-25,2022-08-25,0,OI_CHANGE_IMB,0.2,PUT,stress,5735.0,5655.0,80.0,106.46590102,5548.53409898
2022-08-26,2022-09-01,0,OI_CHANGE_IMB,0.2,PUT,stress,1262.499999999999,1182.4999999999984,80.00000000000068,115.26756355500001,1067.2324364449985
2022-08-29,2022-09-01,0,OI_CHANGE_IMB,0.2,CALL,stress,625.0,544.9999999999995,80.00000000000045,113.38513976,431.61486023999953
2022-08-30,2022-09-01,0,OI_CHANGE_IMB,0.2,PUT,stress,-2455.0,-2534.9999999999995,79.99999999999955,99.52853755999999,-2634.5285375599997
2022-09-01,2022-09-01,0,OI_CHANGE_IMB,0.2,CALL,stress,-2887.5,-2967.5,80.00000000000006,97.039092925,-3064.539092925
2022-09-02,2022-09-08,0,OI_CHANGE_IMB,0.2,PUT,stress,124.99999999999858,44.99999999999744,80.00000000000114,116.4053041,-71.40530410000255
2022-09-06,2022-09-08,0,OI_CHANGE_IMB,0.2,PUT,stress,709.9999999999998,629.9999999999993,80.00000000000043,109.17374670999999,520.8262532899994
2022-09-07,2022-09-08,0,OI_CHANGE_IMB,0.2,PUT,stress,-1407.5,-1487.5000000000005,80.00000000000045,102.753138175,-1590.2531381750005
2022-09-08,2022-09-08,0,OI_CHANGE_IMB,0.2,PUT,stress,-2287.5,-2367.4999999999995,79.99999999999966,97.04658505500001,-2464.5465850549995
2022-09-13,2022-09-15,0,OI_CHANGE_IMB,0.2,CALL,stress,514.9999999999999,434.99999999999943,80.00000000000043,106.90406215,328.0959378499994
2022-09-14,2022-09-15,0,OI_CHANGE_IMB,0.2,PUT,stress,-1660.0000000000005,-1740.0000000000005,80.0,101.94514434999999,-1841.9451443500004
2022-09-15,2022-09-15,0,OI_CHANGE_IMB,0.2,PUT,stress,6207.5,6127.499999999999,80.00000000000091,107.78958980499999,6019.710410194999
2022-09-16,2022-09-22,0,OI_CHANGE_IMB,0.2,PUT,stress,2447.500000000001,2367.500000000001,80.0,127.28020442500001,2240.2197955750007
2022-09-19,2022-09-22,0,OI_CHANGE_IMB,0.2,CALL,stress,1195.0000000000007,1114.9999999999998,80.00000000000091,120.77717253,994.2228274699997
2022-09-20,2022-09-22,0,OI_CHANGE_IMB,0.2,PUT,stress,-99.99999999999926,-179.99999999999966,80.0000000000004,108.36260640999998,-288.36260640999967
2022-09-28,2022-09-29,0,OI_CHANGE_IMB,0.2,PUT,stress,-497.5000000000002,-577.5000000000008,80.00000000000057,103.956706055,-681.4567060550008
2022-09-29,2022-09-29,0,OI_CHANGE_IMB,0.2,CALL,stress,-2077.5,-2140.0,62.50000000000006,95.77424073,-2235.77424073
2022-09-30,2022-10-06,0,OI_CHANGE_IMB,0.2,PUT,stress,-2215.0000000000005,-2295.000000000001,80.00000000000045,110.53907604,-2405.539076040001
2022-10-04,2022-10-06,0,OI_CHANGE_IMB,0.2,PUT,stress,-1130.0000000000002,-1210.0000000000005,80.00000000000011,103.51748496,-1313.5174849600005
2022-10-07,2022-10-13,0,OI_CHANGE_IMB,0.2,PUT,stress,-617.4999999999991,-697.4999999999998,80.00000000000068,111.96221350500001,-809.4622135049998
2022-10-10,2022-10-13,0,OI_CHANGE_IMB,0.2,CALL,stress,1444.9999999999998,1364.999999999999,80.00000000000068,116.65045215,1248.349547849999
2022-10-11,2022-10-13,0,OI_CHANGE_IMB,0.2,CALL,stress,-2107.5000000000005,-2187.500000000001,80.00000000000023,102.817985465,-2290.317985465001
2022-10-13,2022-10-13,0,OI_CHANGE_IMB,0.2,PUT,stress,-37.500000000000114,-117.50000000000003,79.99999999999991,98.546830015,-216.046830015
2022-10-19,2022-10-20,0,OI_CHANGE_IMB,0.2,PUT,stress,1104.9999999999998,1024.9999999999993,80.00000000000054,103.98796752,921.0120324799993
2022-10-20,2022-10-20,0,OI_CHANGE_IMB,0.2,PUT,stress,-2245.0,-2312.5,67.49999999999997,95.725435755,-2408.225435755
2022-10-27,2022-10-27,0,OI_CHANGE_IMB,0.2,PUT,stress,-254.99999999999994,-334.9999999999998,79.99999999999983,96.89134457,-431.8913445699998
2022-10-28,2022-11-03,0,OI_CHANGE_IMB,0.2,PUT,stress,177.49999999999986,97.49999999999943,80.00000000000043,112.078223645,-14.578223645000563
2022-10-31,2022-11-03,0,OI_CHANGE_IMB,0.2,PUT,stress,-467.4999999999998,-547.5000000000002,80.0000000000004,105.570054535,-653.0700545350003
2022-11-01,2022-11-03,0,OI_CHANGE_IMB,0.2,PUT,stress,-442.4999999999995,-522.5,80.00000000000045,103.221163175,-625.721163175
2022-11-02,2022-11-03,0,OI_CHANGE_IMB,0.2,PUT,stress,522.4999999999998,442.4999999999994,80.00000000000043,103.791436915,338.70856308499935
2022-11-03,2022-11-03,0,OI_CHANGE_IMB,0.2,CALL,stress,-1407.5,-1487.5,80.0,96.455545325,-1583.955545325
2022-11-04,2022-11-10,0,OI_CHANGE_IMB,0.2,CALL,stress,547.4999999999995,467.499999999999,80.00000000000051,111.444331395,356.05566860499897
2022-11-09,2022-11-10,0,OI_CHANGE_IMB,0.2,CALL,stress,-1504.9999999999998,-1585.0,80.00000000000023,98.62752025,-1683.62752025
2022-11-11,2022-11-17,0,OI_CHANGE_IMB,0.2,PUT,stress,-457.5000000000001,-537.5000000000005,80.0000000000004,105.268158315,-642.7681583150004
2022-11-16,2022-11-17,0,OI_CHANGE_IMB,0.2,CALL,stress,1205.0,1124.9999999999995,80.0000000000005,103.83661771,1021.1633822899995
2022-11-21,2022-11-24,0,OI_CHANGE_IMB,0.2,CALL,stress,-19.999999999999915,-100.00000000000036,80.00000000000044,107.58806416,-207.58806416000036
2022-11-23,2022-11-24,0,OI_CHANGE_IMB,0.2,PUT,stress,829.9999999999998,749.9999999999999,79.99999999999991,99.73210923,650.2678907699999
2022-11-24,2022-11-24,0,OI_CHANGE_IMB,0.2,PUT,stress,-1012.5,-1090.0,77.50000000000001,94.96820011999999,-1184.96820012
2022-11-25,2022-12-01,0,OI_CHANGE_IMB,0.2,CALL,stress,545.0000000000002,464.9999999999999,80.00000000000031,107.69477304,357.3052269599999
2022-11-28,2022-12-01,0,OI_CHANGE_IMB,0.2,PUT,stress,-752.4999999999998,-832.5,80.00000000000017,101.32328925499999,-933.823289255
2022-11-29,2022-12-01,0,OI_CHANGE_IMB,0.2,PUT,stress,-430.0000000000001,-509.99999999999983,79.99999999999972,100.78022741999999,-610.7802274199998
