variant_id,entry_date,adjust_date,exit_date,near_expiry,far_expiry,entry_ts,reason,exit_ts,net_pnl,active_legs
14:00:00|p20|DIAGONAL_PREMIUM|adj10:00:00|stop1,2025-09-03,2025-09-04,2025-09-08,2025-09-09,2025-09-16,2025-09-03 14:00:00,STOP_PRE_ADJUST,2025-09-04 09:16:00,-8522.448197209998,4
14:00:00|p20|DIAGONAL_PREMIUM|adj10:00:00|stop1.5,2025-09-03,2025-09-04,2025-09-08,2025-09-09,2025-09-16,2025-09-03 14:00:00,STOP_PRE_ADJUST,2025-09-04 09:17:00,-8953.367039622504,4
14:00:00|p20|DIAGONAL_PREMIUM|adj11:00:00|stop0.5,2025-09-03,2025-09-04,2025-09-08,2025-09-09,2025-09-16,2025-09-03 14:00:00,STOP_PRE_ADJUST,2025-09-04 09:16:00,-8522.448197209998,4
14:00:00|p20|DIAGONAL_PREMIUM|adj11:00:00|stop1,2025-09-03,2025-09-04,2025-09-08,2025-09-09,2025-09-16,2025-09-03 14:00:00,STOP_PRE_ADJUST,2025-09-04 09:16:00,-8522.448197209998,4
14:00:00|p20|DIAGONAL_PREMIUM|adj11:00:00|stop1.5,2025-09-03,2025-09-04,2025-09-08,2025-09-09,2025-09-16,2025-09-03 14:00:00,STOP_PRE_ADJUST,2025-09-04 09:17:00,-8953.367039622504,4
14:00:00|p25|DIAGONAL_PREMIUM|adj09:30:00|stop0.5,2025-09-03,2025-09-04,2025-09-08,2025-09-09,2025-09-16,2025-09-03 14:00:00,STOP_PRE_ADJUST,2025-09-04 09:16:00,-11176.756082390004,4
14:00:00|p25|DIAGONAL_PREMIUM|adj09:30:00|stop1,2025-09-03,2025-09-04,2025-09-08,2025-09-09,2025-09-16,2025-09-03 14:00:00,STOP_PRE_ADJUST,2025-09-04 09:16:00,-11176.756082390004,4
14:00:00|p25|DIAGONAL_PREMIUM|adj09:30:00|stop1.5,2025-09-03,2025-09-04,2025-09-08,2025-09-09,2025-09-16,2025-09-03 14:00:00,STOP_PRE_ADJUST,2025-09-04 09:29:00,-12853.9812921725,4
14:00:00|p25|DIAGONAL_PREMIUM|adj10:00:00|stop0.5,2025-09-03,2025-09-04,2025-09-08,2025-09-09,2025-09-16,2025-09-03 14:00:00,STOP_PRE_ADJUST,2025-09-04 09:16:00,-11176.756082390004,4
14:00:00|p25|DIAGONAL_PREMIUM|adj10:00:00|stop1,2025-09-03,2025-09-04,2025-09-08,2025-09-09,2025-09-16,2025-09-03 14:00:00,STOP_PRE_ADJUST,2025-09-04 09:16:00,-11176.756082390004,4
14:00:00|p25|DIAGONAL_PREMIUM|adj10:00:00|stop1.5,2025-09-03,2025-09-04,2025-09-08,2025-09-09,2025-09-16,2025-09-03 14:00:00,STOP_PRE_ADJUST,2025-09-04 09:29:00,-12853.9812921725,4
14:00:00|p25|DIAGONAL_PREMIUM|adj11:00:00|stop0.5,2025-09-03,2025-09-04,2025-09-08,2025-09-09,2025-09-16,2025-09-03 14:00:00,STOP_PRE_ADJUST,2025-09-04 09:16:00,-11176.756082390004,4
14:00:00|p25|DIAGONAL_PREMIUM|adj11:00:00|stop1,2025-09-03,2025-09-04,2025-09-08,2025-09-09,2025-09-16,2025-09-03 14:00:00,STOP_PRE_ADJUST,2025-09-04 09:16:00,-11176.756082390004,4
14:00:00|p25|DIAGONAL_PREMIUM|adj11:00:00|stop1.5,2025-09-03,2025-09-04,2025-09-08,2025-09-09,2025-09-16,2025-09-03 14:00:00,STOP_PRE_ADJUST,2025-09-04 09:29:00,-12853.9812921725,4
14:00:00|p30|DIAGONAL_PREMIUM|adj09:30:00|stop0.5,2025-09-03,2025-09-04,2025-09-08,2025-09-09,2025-09-16,2025-09-03 14:00:00,STOP_PRE_ADJUST,2025-09-04 09:16:00,-15758.430853145002,4
14:00:00|p30|DIAGONAL_PREMIUM|adj09:30:00|stop1,2025-09-03,2025-09-04,2025-09-08,2025-09-09,2025-09-16,2025-09-03 14:00:00,STOP_PRE_ADJUST,2025-09-04 09:16:00,-15758.430853145002,4
14:00:00|p30|DIAGONAL_PREMIUM|adj09:30:00|stop1.5,2025-09-03,2025-09-04,2025-09-08,2025-09-09,2025-09-16,2025-09-03 14:00:00,STOP_PRE_ADJUST,2025-09-04 09:29:00,-18365.943992457498,4
14:00:00|p30|DIAGONAL_PREMIUM|adj10:00:00|stop0.5,2025-09-03,2025-09-04,2025-09-08,2025-09-09,2025-09-16,2025-09-03 14:00:00,STOP_PRE_ADJUST,2025-09-04 09:16:00,-15758.430853145002,4
14:00:00|p30|DIAGONAL_PREMIUM|adj10:00:00|stop1,2025-09-03,2025-09-04,2025-09-08,2025-09-09,2025-09-16,2025-09-03 14:00:00,STOP_PRE_ADJUST,2025-09-04 09:16:00,-15758.430853145002,4
14:00:00|p30|DIAGONAL_PREMIUM|adj10:00:00|stop1.5,2025-09-03,2025-09-04,2025-09-08,2025-09-09,2025-09-16,2025-09-03 14:00:00,STOP_PRE_ADJUST,2025-09-04 09:29:00,-18365.943992457498,4
14:00:00|p30|DIAGONAL_PREMIUM|adj11:00:00|stop0.5,2025-09-03,2025-09-04,2025-09-08,2025-09-09,2025-09-16,2025-09-03 14:00:00,STOP_PRE_ADJUST,2025-09-04 09:16:00,-15758.430853145002,4
14:00:00|p30|DIAGONAL_PREMIUM|adj11:00:00|stop1,2025-09-03,2025-09-04,2025-09-08,2025-09-09,2025-09-16,2025-09-03 14:00:00,STOP_PRE_ADJUST,2025-09-04 09:16:00,-15758.430853145002,4
14:00:00|p30|DIAGONAL_PREMIUM|adj11:00:00|stop1.5,2025-09-03,2025-09-04,2025-09-08,2025-09-09,2025-09-16,2025-09-03 14:00:00,STOP_PRE_ADJUST,2025-09-04 09:29:00,-18365.943992457498,4
09:30:00|p20|DIAGONAL_PREMIUM|adj09:30:00|stop0.5,2025-09-10,2025-09-11,2025-09-15,2025-09-16,2025-09-23,2025-09-10 09:30:00,PRE_EXPIRY_EXIT,2025-09-15 15:15:00,-156.55854331499881,6
09:30:00|p20|DIAGONAL_PREMIUM|adj09:30:00|stop1,2025-09-10,2025-09-11,2025-09-15,2025-09-16,2025-09-23,2025-09-10 09:30:00,PRE_EXPIRY_EXIT,2025-09-15 15:15:00,-156.55854331499881,6
09:30:00|p20|DIAGONAL_PREMIUM|adj09:30:00|stop1.5,2025-09-10,2025-09-11,2025-09-15,2025-09-16,2025-09-23,2025-09-10 09:30:00,PRE_EXPIRY_EXIT,2025-09-15 15:15:00,-156.55854331499881,6
09:30:00|p20|DIAGONAL_PREMIUM|adj10:00:00|stop0.5,2025-09-10,2025-09-11,2025-09-15,2025-09-16,2025-09-23,2025-09-10 09:30:00,PRE_EXPIRY_EXIT,2025-09-15 15:15:00,143.57481688500116,6
09:30:00|p20|DIAGONAL_PREMIUM|adj10:00:00|stop1,2025-09-10,2025-09-11,2025-09-15,2025-09-16,2025-09-23,2025-09-10 09:30:00,PRE_EXPIRY_EXIT,2025-09-15 15:15:00,143.57481688500116,6
09:30:00|p20|DIAGONAL_PREMIUM|adj10:00:00|stop1.5,2025-09-10,2025-09-11,2025-09-15,2025-09-16,2025-09-23,2025-09-10 09:30:00,PRE_EXPIRY_EXIT,2025-09-15 15:15:00,143.57481688500116,6
09:30:00|p20|DIAGONAL_PREMIUM|adj11:00:00|stop0.5,2025-09-10,2025-09-11,2025-09-15,2025-09-16,2025-09-23,2025-09-10 09:30:00,PRE_EXPIRY_EXIT,2025-09-15 15:15:00,537.4998521475018,6
09:30:00|p20|DIAGONAL_PREMIUM|adj11:00:00|stop1,2025-09-10,2025-09-11,2025-09-15,2025-09-16,2025-09-23,2025-09-10 09:30:00,PRE_EXPIRY_EXIT,2025-09-15 15:15:00,537.4998521475018,6
09:30:00|p20|DIAGONAL_PREMIUM|adj11:00:00|stop1.5,2025-09-10,2025-09-11,2025-09-15,2025-09-16,2025-09-23,2025-09-10 09:30:00,PRE_EXPIRY_EXIT,2025-09-15 15:15:00,537.4998521475018,6
09:30:00|p25|DIAGONAL_PREMIUM|adj09:30:00|stop0.5,2025-09-10,2025-09-11,2025-09-15,2025-09-16,2025-09-23,2025-09-10 09:30:00,PRE_EXPIRY_EXIT,2025-09-15 15:15:00,716.1049011450009,6
09:30:00|p25|DIAGONAL_PREMIUM|adj09:30:00|stop1,2025-09-10,2025-09-11,2025-09-15,2025-09-16,2025-09-23,2025-09-10 09:30:00,PRE_EXPIRY_EXIT,2025-09-15 15:15:00,716.1049011450009,6
09:30:00|p25|DIAGONAL_PREMIUM|adj09:30:00|stop1.5,2025-09-10,2025-09-11,2025-09-15,2025-09-16,2025-09-23,2025-09-10 09:30:00,PRE_EXPIRY_EXIT,2025-09-15 15:15:00,716.1049011450009,6
09:30:00|p25|DIAGONAL_PREMIUM|adj10:00:00|stop0.5,2025-09-10,2025-09-11,2025-09-15,2025-09-16,2025-09-23,2025-09-10 09:30:00,PRE_EXPIRY_EXIT,2025-09-15 15:15:00,1147.546606432501,6
09:30:00|p25|DIAGONAL_PREMIUM|adj10:00:00|stop1,2025-09-10,2025-09-11,2025-09-15,2025-09-16,2025-09-23,2025-09-10 09:30:00,PRE_EXPIRY_EXIT,2025-09-15 15:15:00,1147.546606432501,6
09:30:00|p25|DIAGONAL_PREMIUM|adj10:00:00|stop1.5,2025-09-10,2025-09-11,2025-09-15,2025-09-16,2025-09-23,2025-09-10 09:30:00,PRE_EXPIRY_EXIT,2025-09-15 15:15:00,1147.546606432501,6
09:30:00|p25|DIAGONAL_PREMIUM|adj11:00:00|stop0.5,2025-09-10,2025-09-11,2025-09-15,2025-09-16,2025-09-23,2025-09-10 09:30:00,PRE_EXPIRY_EXIT,2025-09-15 15:15:00,1616.5049817450008,6
09:30:00|p25|DIAGONAL_PREMIUM|adj11:00:00|stop1,2025-09-10,2025-09-11,2025-09-15,2025-09-16,2025-09-23,2025-09-10 09:30:00,PRE_EXPIRY_EXIT,2025-09-15 15:15:00,1616.5049817450008,6
09:30:00|p25|DIAGONAL_PREMIUM|adj11:00:00|stop1.5,2025-09-10,2025-09-11,2025-09-15,2025-09-16,2025-09-23,2025-09-10 09:30:00,PRE_EXPIRY_EXIT,2025-09-15 15:15:00,1616.5049817450008,6
09:30:00|p30|DIAGONAL_PREMIUM|adj09:30:00|stop0.5,2025-09-10,2025-09-11,2025-09-15,2025-09-16,2025-09-23,2025-09-10 09:30:00,PRE_EXPIRY_EXIT,2025-09-15 15:15:00,1240.441949287499,6
09:30:00|p30|DIAGONAL_PREMIUM|adj09:30:00|stop1,2025-09-10,2025-09-11,2025-09-15,2025-09-16,2025-09-23,2025-09-10 09:30:00,PRE_EXPIRY_EXIT,2025-09-15 15:15:00,1240.441949287499,6
09:30:00|p30|DIAGONAL_PREMIUM|adj09:30:00|stop1.5,2025-09-10,2025-09-11,2025-09-15,2025-09-16,2025-09-23,2025-09-10 09:30:00,PRE_EXPIRY_EXIT,2025-09-15 15:15:00,1240.441949287499,6
09:30:00|p30|DIAGONAL_PREMIUM|adj10:00:00|stop0.5,2025-09-10,2025-09-11,2025-09-15,2025-09-16,2025-09-23,2025-09-10 09:30:00,PRE_EXPIRY_EXIT,2025-09-15 15:15:00,1728.1586596124992,6
09:30:00|p30|DIAGONAL_PREMIUM|adj10:00:00|stop1,2025-09-10,2025-09-11,2025-09-15,2025-09-16,2025-09-23,2025-09-10 09:30:00,PRE_EXPIRY_EXIT,2025-09-15 15:15:00,1728.1586596124992,6
09:30:00|p30|DIAGONAL_PREMIUM|adj10:00:00|stop1.5,2025-09-10,2025-09-11,2025-09-15,2025-09-16,2025-09-23,2025-09-10 09:30:00,PRE_EXPIRY_EXIT,2025-09-15 15:15:00,1728.1586596124992,6
09:30:00|p30|DIAGONAL_PREMIUM|adj11:00:00|stop0.5,2025-09-10,2025-09-11,2025-09-15,2025-09-16,2025-09-23,2025-09-10 09:30:00,PRE_EXPIRY_EXIT,2025-09-15 15:15:00,2516.008730137499,6
09:30:00|p30|DIAGONAL_PREMIUM|adj11:00:00|stop1,2025-09-10,2025-09-11,2025-09-15,2025-09-16,2025-09-23,2025-09-10 09:30:00,PRE_EXPIRY_EXIT,2025-09-15 15:15:00,2516.008730137499,6
09:30:00|p30|DIAGONAL_PREMIUM|adj11:00:00|stop1.5,2025-09-10,2025-09-11,2025-09-15,2025-09-16,2025-09-23,2025-09-10 09:30:00,PRE_EXPIRY_EXIT,2025-09-15 15:15:00,2516.008730137499,6
10:00:00|p20|DIAGONAL_PREMIUM|adj09:30:00|stop0.5,2025-09-10,2025-09-11,2025-09-15,2025-09-16,2025-09-23,2025-09-10 10:00:00,PRE_EXPIRY_EXIT,2025-09-15 15:15:00,-38.28393032250051,6
10:00:00|p20|DIAGONAL_PREMIUM|adj09:30:00|stop1,2025-09-10,2025-09-11,2025-09-15,2025-09-16,2025-09-23,2025-09-10 10:00:00,PRE_EXPIRY_EXIT,2025-09-15 15:15:00,-38.28393032250051,6
10:00:00|p20|DIAGONAL_PREMIUM|adj09:30:00|stop1.5,2025-09-10,2025-09-11,2025-09-15,2025-09-16,2025-09-23,2025-09-10 10:00:00,PRE_EXPIRY_EXIT,2025-09-15 15:15:00,-38.28393032250051,6
10:00:00|p20|DIAGONAL_PREMIUM|adj10:00:00|stop0.5,2025-09-10,2025-09-11,2025-09-15,2025-09-16,2025-09-23,2025-09-10 10:00:00,PRE_EXPIRY_EXIT,2025-09-15 15:15:00,243.09109486499983,6
10:00:00|p20|DIAGONAL_PREMIUM|adj10:00:00|stop1,2025-09-10,2025-09-11,2025-09-15,2025-09-16,2025-09-23,2025-09-10 10:00:00,PRE_EXPIRY_EXIT,2025-09-15 15:15:00,243.09109486499983,6
10:00:00|p20|DIAGONAL_PREMIUM|adj10:00:00|stop1.5,2025-09-10,2025-09-11,2025-09-15,2025-09-16,2025-09-23,2025-09-10 10:00:00,PRE_EXPIRY_EXIT,2025-09-15 15:15:00,243.09109486499983,6
10:00:00|p20|DIAGONAL_PREMIUM|adj11:00:00|stop0.5,2025-09-10,2025-09-11,2025-09-15,2025-09-16,2025-09-23,2025-09-10 10:00:00,PRE_EXPIRY_EXIT,2025-09-15 15:15:00,468.19111501499947,6
10:00:00|p20|DIAGONAL_PREMIUM|adj11:00:00|stop1,2025-09-10,2025-09-11,2025-09-15,2025-09-16,2025-09-23,2025-09-10 10:00:00,PRE_EXPIRY_EXIT,2025-09-15 15:15:00,468.19111501499947,6
10:00:00|p20|DIAGONAL_PREMIUM|adj11:00:00|stop1.5,2025-09-10,2025-09-11,2025-09-15,2025-09-16,2025-09-23,2025-09-10 10:00:00,PRE_EXPIRY_EXIT,2025-09-15 15:15:00,468.19111501499947,6
10:00:00|p25|DIAGONAL_PREMIUM|adj09:30:00|stop0.5,2025-09-10,2025-09-11,2025-09-15,2025-09-16,2025-09-23,2025-09-10 10:00:00,PRE_EXPIRY_EXIT,2025-09-15 15:15:00,1059.0811611899996,6
10:00:00|p25|DIAGONAL_PREMIUM|adj09:30:00|stop1,2025-09-10,2025-09-11,2025-09-15,2025-09-16,2025-09-23,2025-09-10 10:00:00,PRE_EXPIRY_EXIT,2025-09-15 15:15:00,1059.0811611899996,6
10:00:00|p25|DIAGONAL_PREMIUM|adj09:30:00|stop1.5,2025-09-10,2025-09-11,2025-09-15,2025-09-16,2025-09-23,2025-09-10 10:00:00,PRE_EXPIRY_EXIT,2025-09-15 15:15:00,1059.0811611899996,6
10:00:00|p25|DIAGONAL_PREMIUM|adj10:00:00|stop0.5,2025-09-10,2025-09-11,2025-09-15,2025-09-16,2025-09-23,2025-09-10 10:00:00,PRE_EXPIRY_EXIT,2025-09-15 15:15:00,1396.731191414999,6
10:00:00|p25|DIAGONAL_PREMIUM|adj10:00:00|stop1,2025-09-10,2025-09-11,2025-09-15,2025-09-16,2025-09-23,2025-09-10 10:00:00,PRE_EXPIRY_EXIT,2025-09-15 15:15:00,1396.731191414999,6
10:00:00|p25|DIAGONAL_PREMIUM|adj10:00:00|stop1.5,2025-09-10,2025-09-11,2025-09-15,2025-09-16,2025-09-23,2025-09-10 10:00:00,PRE_EXPIRY_EXIT,2025-09-15 15:15:00,1396.731191414999,6
10:00:00|p25|DIAGONAL_PREMIUM|adj11:00:00|stop0.5,2025-09-10,2025-09-11,2025-09-15,2025-09-16,2025-09-23,2025-09-10 10:00:00,PRE_EXPIRY_EXIT,2025-09-15 15:15:00,1828.1728967025,6
10:00:00|p25|DIAGONAL_PREMIUM|adj11:00:00|stop1,2025-09-10,2025-09-11,2025-09-15,2025-09-16,2025-09-23,2025-09-10 10:00:00,PRE_EXPIRY_EXIT,2025-09-15 15:15:00,1828.1728967025,6
10:00:00|p25|DIAGONAL_PREMIUM|adj11:00:00|stop1.5,2025-09-10,2025-09-11,2025-09-15,2025-09-16,2025-09-23,2025-09-10 10:00:00,PRE_EXPIRY_EXIT,2025-09-15 15:15:00,1828.1728967025,6
10:00:00|p30|DIAGONAL_PREMIUM|adj09:30:00|stop0.5,2025-09-10,2025-09-11,2025-09-15,2025-09-16,2025-09-23,2025-09-10 10:00:00,PRE_EXPIRY_EXIT,2025-09-15 15:15:00,2207.2406574975003,6
10:00:00|p30|DIAGONAL_PREMIUM|adj09:30:00|stop1,2025-09-10,2025-09-11,2025-09-15,2025-09-16,2025-09-23,2025-09-10 10:00:00,PRE_EXPIRY_EXIT,2025-09-15 15:15:00,2207.2406574975003,6
10:00:00|p30|DIAGONAL_PREMIUM|adj09:30:00|stop1.5,2025-09-10,2025-09-11,2025-09-15,2025-09-16,2025-09-23,2025-09-10 10:00:00,PRE_EXPIRY_EXIT,2025-09-15 15:15:00,2207.2406574975003,6
10:00:00|p30|DIAGONAL_PREMIUM|adj10:00:00|stop0.5,2025-09-10,2025-09-11,2025-09-15,2025-09-16,2025-09-23,2025-09-10 10:00:00,PRE_EXPIRY_EXIT,2025-09-15 15:15:00,2638.682362785,6
10:00:00|p30|DIAGONAL_PREMIUM|adj10:00:00|stop1,2025-09-10,2025-09-11,2025-09-15,2025-09-16,2025-09-23,2025-09-10 10:00:00,PRE_EXPIRY_EXIT,2025-09-15 15:15:00,2638.682362785,6
10:00:00|p30|DIAGONAL_PREMIUM|adj10:00:00|stop1.5,2025-09-10,2025-09-11,2025-09-15,2025-09-16,2025-09-23,2025-09-10 10:00:00,PRE_EXPIRY_EXIT,2025-09-15 15:15:00,2638.682362785,6
10:00:00|p30|DIAGONAL_PREMIUM|adj11:00:00|stop0.5,2025-09-10,2025-09-11,2025-09-15,2025-09-16,2025-09-23,2025-09-10 10:00:00,PRE_EXPIRY_EXIT,2025-09-15 15:15:00,3201.43241316,6
10:00:00|p30|DIAGONAL_PREMIUM|adj11:00:00|stop1,2025-09-10,2025-09-11,2025-09-15,2025-09-16,2025-09-23,2025-09-10 10:00:00,PRE_EXPIRY_EXIT,2025-09-15 15:15:00,3201.43241316,6
10:00:00|p30|DIAGONAL_PREMIUM|adj11:00:00|stop1.5,2025-09-10,2025-09-11,2025-09-15,2025-09-16,2025-09-23,2025-09-10 10:00:00,PRE_EXPIRY_EXIT,2025-09-15 15:15:00,3201.43241316,6
11:00:00|p20|DIAGONAL_PREMIUM|adj09:30:00|stop0.5,2025-09-10,2025-09-11,2025-09-15,2025-09-16,2025-09-23,2025-09-10 11:00:00,PRE_EXPIRY_EXIT,2025-09-15 15:15:00,-21.72161938500085,6
11:00:00|p20|DIAGONAL_PREMIUM|adj09:30:00|stop1,2025-09-10,2025-09-11,2025-09-15,2025-09-16,2025-09-23,2025-09-10 11:00:00,PRE_EXPIRY_EXIT,2025-09-15 15:15:00,-21.72161938500085,6
11:00:00|p20|DIAGONAL_PREMIUM|adj09:30:00|stop1.5,2025-09-10,2025-09-11,2025-09-15,2025-09-16,2025-09-23,2025-09-10 11:00:00,PRE_EXPIRY_EXIT,2025-09-15 15:15:00,-21.72161938500085,6
11:00:00|p20|DIAGONAL_PREMIUM|adj10:00:00|stop0.5,2025-09-10,2025-09-11,2025-09-15,2025-09-16,2025-09-23,2025-09-10 11:00:00,PRE_EXPIRY_EXIT,2025-09-15 15:15:00,297.170075827499,6
11:00:00|p20|DIAGONAL_PREMIUM|adj10:00:00|stop1,2025-09-10,2025-09-11,2025-09-15,2025-09-16,2025-09-23,2025-09-10 11:00:00,PRE_EXPIRY_EXIT,2025-09-15 15:15:00,297.170075827499,6
11:00:00|p20|DIAGONAL_PREMIUM|adj10:00:00|stop1.5,2025-09-10,2025-09-11,2025-09-15,2025-09-16,2025-09-23,2025-09-10 11:00:00,PRE_EXPIRY_EXIT,2025-09-15 15:15:00,297.170075827499,6
11:00:00|p20|DIAGONAL_PREMIUM|adj11:00:00|stop0.5,2025-09-10,2025-09-11,2025-09-15,2025-09-16,2025-09-23,2025-09-10 11:00:00,PRE_EXPIRY_EXIT,2025-09-15 15:15:00,559.786766002499,6
11:00:00|p20|DIAGONAL_PREMIUM|adj11:00:00|stop1,2025-09-10,2025-09-11,2025-09-15,2025-09-16,2025-09-23,2025-09-10 11:00:00,PRE_EXPIRY_EXIT,2025-09-15 15:15:00,559.786766002499,6
11:00:00|p20|DIAGONAL_PREMIUM|adj11:00:00|stop1.5,2025-09-10,2025-09-11,2025-09-15,2025-09-16,2025-09-23,2025-09-10 11:00:00,PRE_EXPIRY_EXIT,2025-09-15 15:15:00,559.786766002499,6
11:00:00|p25|DIAGONAL_PREMIUM|adj09:30:00|stop0.5,2025-09-10,2025-09-11,2025-09-15,2025-09-16,2025-09-23,2025-09-10 11:00:00,PRE_EXPIRY_EXIT,2025-09-15 15:15:00,905.6263296599991,6
11:00:00|p25|DIAGONAL_PREMIUM|adj09:30:00|stop1,2025-09-10,2025-09-11,2025-09-15,2025-09-16,2025-09-23,2025-09-10 11:00:00,PRE_EXPIRY_EXIT,2025-09-15 15:15:00,905.6263296599991,6
11:00:00|p25|DIAGONAL_PREMIUM|adj09:30:00|stop1.5,2025-09-10,2025-09-11,2025-09-15,2025-09-16,2025-09-23,2025-09-10 11:00:00,PRE_EXPIRY_EXIT,2025-09-15 15:15:00,905.6263296599991,6
11:00:00|p25|DIAGONAL_PREMIUM|adj10:00:00|stop0.5,2025-09-10,2025-09-11,2025-09-15,2025-09-16,2025-09-23,2025-09-10 11:00:00,PRE_EXPIRY_EXIT,2025-09-15 15:15:00,1243.276359884999,6
11:00:00|p25|DIAGONAL_PREMIUM|adj10:00:00|stop1,2025-09-10,2025-09-11,2025-09-15,2025-09-16,2025-09-23,2025-09-10 11:00:00,PRE_EXPIRY_EXIT,2025-09-15 15:15:00,1243.276359884999,6
11:00:00|p25|DIAGONAL_PREMIUM|adj10:00:00|stop1.5,2025-09-10,2025-09-11,2025-09-15,2025-09-16,2025-09-23,2025-09-10 11:00:00,PRE_EXPIRY_EXIT,2025-09-15 15:15:00,1243.276359884999,6
11:00:00|p25|DIAGONAL_PREMIUM|adj11:00:00|stop0.5,2025-09-10,2025-09-11,2025-09-15,2025-09-16,2025-09-23,2025-09-10 11:00:00,PRE_EXPIRY_EXIT,2025-09-15 15:15:00,1768.5097402349995,6
11:00:00|p25|DIAGONAL_PREMIUM|adj11:00:00|stop1,2025-09-10,2025-09-11,2025-09-15,2025-09-16,2025-09-23,2025-09-10 11:00:00,PRE_EXPIRY_EXIT,2025-09-15 15:15:00,1768.5097402349995,6
11:00:00|p25|DIAGONAL_PREMIUM|adj11:00:00|stop1.5,2025-09-10,2025-09-11,2025-09-15,2025-09-16,2025-09-23,2025-09-10 11:00:00,PRE_EXPIRY_EXIT,2025-09-15 15:15:00,1768.5097402349995,6
11:00:00|p30|DIAGONAL_PREMIUM|adj09:30:00|stop0.5,2025-09-10,2025-09-11,2025-09-15,2025-09-16,2025-09-23,2025-09-10 11:00:00,PRE_EXPIRY_EXIT,2025-09-15 15:15:00,2436.462831727502,6
11:00:00|p30|DIAGONAL_PREMIUM|adj09:30:00|stop1,2025-09-10,2025-09-11,2025-09-15,2025-09-16,2025-09-23,2025-09-10 11:00:00,PRE_EXPIRY_EXIT,2025-09-15 15:15:00,2436.462831727502,6
11:00:00|p30|DIAGONAL_PREMIUM|adj09:30:00|stop1.5,2025-09-10,2025-09-11,2025-09-15,2025-09-16,2025-09-23,2025-09-10 11:00:00,PRE_EXPIRY_EXIT,2025-09-15 15:15:00,2436.462831727502,6
11:00:00|p30|DIAGONAL_PREMIUM|adj10:00:00|stop0.5,2025-09-10,2025-09-11,2025-09-15,2025-09-16,2025-09-23,2025-09-10 11:00:00,PRE_EXPIRY_EXIT,2025-09-15 15:15:00,2942.937877065002,6
11:00:00|p30|DIAGONAL_PREMIUM|adj10:00:00|stop1,2025-09-10,2025-09-11,2025-09-15,2025-09-16,2025-09-23,2025-09-10 11:00:00,PRE_EXPIRY_EXIT,2025-09-15 15:15:00,2942.937877065002,6
11:00:00|p30|DIAGONAL_PREMIUM|adj10:00:00|stop1.5,2025-09-10,2025-09-11,2025-09-15,2025-09-16,2025-09-23,2025-09-10 11:00:00,PRE_EXPIRY_EXIT,2025-09-15 15:15:00,2942.937877065002,6
11:00:00|p30|DIAGONAL_PREMIUM|adj11:00:00|stop0.5,2025-09-10,2025-09-11,2025-09-15,2025-09-16,2025-09-23,2025-09-10 11:00:00,PRE_EXPIRY_EXIT,2025-09-15 15:15:00,3524.4462624525017,6
11:00:00|p30|DIAGONAL_PREMIUM|adj11:00:00|stop1,2025-09-10,2025-09-11,2025-09-15,2025-09-16,2025-09-23,2025-09-10 11:00:00,PRE_EXPIRY_EXIT,2025-09-15 15:15:00,3524.4462624525017,6
11:00:00|p30|DIAGONAL_PREMIUM|adj11:00:00|stop1.5,2025-09-10,2025-09-11,2025-09-15,2025-09-16,2025-09-23,2025-09-10 11:00:00,PRE_EXPIRY_EXIT,2025-09-15 15:15:00,3524.4462624525017,6
13:00:00|p20|DIAGONAL_PREMIUM|adj09:30:00|stop0.5,2025-09-10,2025-09-11,2025-09-15,2025-09-16,2025-09-23,2025-09-10 13:00:00,PRE_EXPIRY_EXIT,2025-09-15 15:15:00,-165.8874143175001,6
13:00:00|p20|DIAGONAL_PREMIUM|adj09:30:00|stop1,2025-09-10,2025-09-11,2025-09-15,2025-09-16,2025-09-23,2025-09-10 13:00:00,PRE_EXPIRY_EXIT,2025-09-15 15:15:00,-165.8874143175001,6
13:00:00|p20|DIAGONAL_PREMIUM|adj09:30:00|stop1.5,2025-09-10,2025-09-11,2025-09-15,2025-09-16,2025-09-23,2025-09-10 13:00:00,PRE_EXPIRY_EXIT,2025-09-15 15:15:00,-165.8874143175001,6
13:00:00|p20|DIAGONAL_PREMIUM|adj10:00:00|stop0.5,2025-09-10,2025-09-11,2025-09-15,2025-09-16,2025-09-23,2025-09-10 13:00:00,PRE_EXPIRY_EXIT,2025-09-15 15:15:00,265.55429096999956,6
13:00:00|p20|DIAGONAL_PREMIUM|adj10:00:00|stop1,2025-09-10,2025-09-11,2025-09-15,2025-09-16,2025-09-23,2025-09-10 13:00:00,PRE_EXPIRY_EXIT,2025-09-15 15:15:00,265.55429096999956,6
13:00:00|p20|DIAGONAL_PREMIUM|adj10:00:00|stop1.5,2025-09-10,2025-09-11,2025-09-15,2025-09-16,2025-09-23,2025-09-10 13:00:00,PRE_EXPIRY_EXIT,2025-09-15 15:15:00,265.55429096999956,6
13:00:00|p20|DIAGONAL_PREMIUM|adj11:00:00|stop0.5,2025-09-10,2025-09-11,2025-09-15,2025-09-16,2025-09-23,2025-09-10 13:00:00,PRE_EXPIRY_EXIT,2025-09-15 15:15:00,734.5126662825,6
13:00:00|p20|DIAGONAL_PREMIUM|adj11:00:00|stop1,2025-09-10,2025-09-11,2025-09-15,2025-09-16,2025-09-23,2025-09-10 13:00:00,PRE_EXPIRY_EXIT,2025-09-15 15:15:00,734.5126662825,6
